Country Date Cases Deaths Country0 Date0 Cases0 Deaths0
Czechia 2020-03-02 90443 3117 Italy 2020-03-02 93715 3117
Czechia 2020-03-03 93016 3202 Italy 2020-03-03 97046 3202
Czechia 2020-03-04 95314 3285 Italy 2020-03-04 100252 3285
Czechia 2020-03-05 98425 3387 Italy 2020-03-05 104579 3387
Czechia 2020-03-06 102050 3493 Italy 2020-03-06 109753 3493
Czechia 2020-03-07 106099 3598 Italy 2020-03-07 115524 3599
Czechia 2020-03-08 109991 3826 Italy 2020-03-08 121487 3827
Czechia 2020-03-09 114382 4023 Italy 2020-03-09 128781 4024
Czechia 2020-03-10 118950 4297 Italy 2020-03-10 137638 4299
Czechia 2020-03-11 126215 4627 Italy 2020-03-11 149103 4630
Czechia 2020-03-12 134510 4980 Italy 2020-03-12 162523 4984
Czechia 2020-03-13 145417 5427 Italy 2020-03-13 179286 5433
Czechia 2020-03-14 156477 5841 Italy 2020-03-14 196613 5848
Czechia 2020-03-15 169516 6532 Italy 2020-03-15 216113 6540
Czechia 2020-03-16 182440 7180 Italy 2020-03-16 236835 7187
Czechia 2020-03-17 198171 8000 Italy 2020-03-17 259623 8007
Czechia 2020-03-18 218863 8983 Italy 2020-03-18 286460 8994
Czechia 2020-03-19 245019 10077 Italy 2020-03-19 318091 10095
Czechia 2020-03-20 275733 11457 Italy 2020-03-20 356108 11474
Czechia 2020-03-21 305202 13101 Italy 2020-03-21 389132 13126
Czechia 2020-03-22 337705 14739 Italy 2020-03-22 425208 14768
Czechia 2020-03-23 379236 16671 Italy 2020-03-23 468878 16702
Czechia 2020-03-24 423114 19157 Italy 2020-03-24 513128 19193
Czechia 2020-03-25 471721 21746 Italy 2020-03-25 561496 21779
Czechia 2020-03-26 532807 24691 Italy 2020-03-26 620603 24795
Czechia 2020-03-27 597457 28160 Italy 2020-03-27 683547 28279
Czechia 2020-03-28 664331 31831 Italy 2020-03-28 748170 31996
Czechia 2020-03-29 724876 35174 Italy 2020-03-29 806101 35381
Czechia 2020-03-30 789130 39334 Italy 2020-03-30 867897 39566
Czechia 2020-03-31 863184 44043 Italy 2020-03-31 938478 44315
Czechia 2020-04-01 940523 49233 Italy 2020-04-01 1013146 49520
Czechia 2020-04-02 1020920 55503 Italy 2020-04-02 1090029 55806
Czechia 2020-04-03 1117272 61465 Italy 2020-04-03 1171630 61854
Czechia 2020-04-04 1201186 67531 Italy 2020-04-04 1250238 68031
Czechia 2020-04-05 1274854 72535 Italy 2020-04-05 1318761 73145
Czechia 2020-04-06 1346822 78141 Italy 2020-04-06 1390701 78800
Czechia 2020-04-07 1429982 86033 Italy 2020-04-07 1467419 86718
Czechia 2020-04-08 1514776 92768 Italy 2020-04-08 1549533 93533
Czechia 2020-04-09 1600590 100434 Italy 2020-04-09 1633525 101260
Czechia 2020-04-10 1694667 107781 Italy 2020-04-10 1723772 108688
Czechia 2020-04-11 1775429 113989 Italy 2020-04-11 1801465 115068
Czechia 2020-04-12 1847796 119554 Italy 2020-04-12 1871703 120780
Czechia 2020-04-13 1919174 125193 Italy 2020-04-13 1941200 126552
Czechia 2020-04-14 1992903 132601 Italy 2020-04-14 2013177 134052
Czechia 2020-04-15 2076502 140791 Italy 2020-04-15 2092170 142310
Czechia 2020-04-16 2161885 147789 Italy 2020-04-16 2171292 149423
Czechia 2020-04-17 2249004 156218 Italy 2020-04-17 2252650 157986
Czechia 2020-04-18 2330764 162894 Italy 2020-04-18 2331488 164721
Czechia 2020-04-19 2406786 167788 Italy 2020-04-19 2403746 169752
Czechia 2020-04-20 2480741 173277 Italy 2020-04-20 2477343 175385
Czechia 2020-04-21 2556720 180561 Italy 2020-04-21 2550769 182684
Czechia 2020-04-22 2637439 187259 Italy 2020-04-22 2628697 189396
Czechia 2020-04-23 2722857 193964 Italy 2020-04-23 2710717 196255
Czechia 2020-04-24 2824741 200381 Italy 2020-04-24 2807472 202736
Czechia 2020-04-25 2915365 206482 Italy 2020-04-25 2894724 208989
Czechia 2020-04-26 2989175 210239 Italy 2020-04-26 2965862 212933
Czechia 2020-04-27 3055800 214748 Italy 2020-04-27 3033323 217547
Czechia 2020-04-28 3132312 221436 Italy 2020-04-28 3107530 224392
Czechia 2020-04-29 3213960 228029 Italy 2020-04-29 3183985 231076
Czechia 2020-04-30 3299603 233824 Italy 2020-04-30 3268875 236939
Czechia 2020-05-01 3394153 239447 Italy 2020-05-01 3361560 242711
Czechia 2020-05-02 3477488 244664 Italy 2020-05-02 3443098 248134
Czechia 2020-05-03 3559748 248144 Italy 2020-05-03 3524393 251803
Czechia 2020-05-04 3639330 252240 Italy 2020-05-04 3603291 256069
Czechia 2020-05-05 3720577 258026 Italy 2020-05-05 3683050 261989
Czechia 2020-05-06 3815902 264837 Italy 2020-05-06 3776229 268943
Czechia 2020-05-07 3912156 270426 Italy 2020-05-07 3869812 274658
Czechia 2020-05-08 4009284 275976 Italy 2020-05-08 3963548 280249
Czechia 2020-05-09 4098272 280224 Italy 2020-05-09 4050539 284621
Czechia 2020-05-10 4178097 283732 Italy 2020-05-10 4129215 288805
Czechia 2020-05-11 4252290 287183 Italy 2020-05-11 4200889 292449
Czechia 2020-05-12 4337445 292744 Italy 2020-05-12 4285841 298095
Czechia 2020-05-13 4425666 298108 Italy 2020-05-13 4374567 303356
Czechia 2020-05-14 4522009 303463 Italy 2020-05-14 4470863 308694
Czechia 2020-05-15 4621410 308542 Italy 2020-05-15 4570100 313772
Czechia 2020-05-16 4717009 312902 Italy 2020-05-16 4665276 318164
Czechia 2020-05-17 4799266 316520 Italy 2020-05-17 4746921 321833
Czechia 2020-05-18 4888124 319965 Italy 2020-05-18 4837502 325379
Czechia 2020-05-19 4982937 324554 Italy 2020-05-19 4933293 330045
Czechia 2020-05-20 5085449 329239 Italy 2020-05-20 5036562 334748
Czechia 2020-05-21 5192530 334166 Italy 2020-05-21 5144867 339814
Czechia 2020-05-22 5300051 339423 Italy 2020-05-22 5252581 344579
Czechia 2020-05-23 5399989 343603 Italy 2020-05-23 5352960 348841
Czechia 2020-05-24 5496494 346750 Italy 2020-05-24 5450119 352135
Czechia 2020-05-25 5586306 347929 Italy 2020-05-25 5541935 355544
Czechia 2020-05-26 5678128 351979 Italy 2020-05-26 5635482 359412
Czechia 2020-05-27 5784603 357283 Italy 2020-05-27 5742931 364694
Czechia 2020-05-28 5900907 361931 Italy 2020-05-28 5860080 369430
Czechia 2020-05-29 6026380 366853 Italy 2020-05-29 5986872 374353
Czechia 2020-05-30 6150482 370948 Italy 2020-05-30 6112097 378535
Czechia 2020-05-31 6259250 374137 Italy 2020-05-31 6222044 381903
Czechia 2020-06-01 6363196 377190 Italy 2020-06-01 6327989 385075
Czechia 2020-06-02 NA 323 Italy 2020-06-02 6444498 389790
Czechia 2020-06-03 NA 324 Italy 2020-06-03 6565906 394723
Czechia 2020-06-04 NA 326 Italy 2020-06-04 6697390 400385
Czechia 2020-06-05 NA 327 Italy 2020-06-05 6828931 405327
Czechia 2020-06-06 NA 327 Italy 2020-06-06 6958473 409674
Czechia 2020-06-07 NA 327 Italy 2020-06-07 7073354 413284
Czechia 2020-06-08 NA 328 Italy 2020-06-08 7182194 416580
Czechia 2020-06-09 NA 328 Italy 2020-06-09 7304262 421368
Czechia 2020-06-10 NA 328 Italy 2020-06-10 7441181 426570
Czechia 2020-06-11 NA 329 Italy 2020-06-11 7580321 431624
Czechia 2020-06-12 NA 329 Italy 2020-06-12 7723566 436283
Czechia 2020-06-13 NA 329 Italy 2020-06-13 7858599 440594
Czechia 2020-06-14 NA 329 Italy 2020-06-14 7983006 444023
Czechia 2020-06-15 NA 330 Italy 2020-06-15 8109263 447563
Czechia 2020-06-16 NA 331 Italy 2020-06-16 8253528 454153
Czechia 2020-06-17 NA 333 Italy 2020-06-17 8399995 459426
Czechia 2020-06-18 NA 334 Italy 2020-06-18 8541506 464654
Czechia 2020-06-19 NA 335 Italy 2020-06-19 8724174 469782
Czechia 2020-06-20 NA 336 Italy 2020-06-20 8882160 474318
Czechia 2020-06-21 NA 336 Italy 2020-06-21 9013266 477806
Czechia 2020-06-22 NA 336 Italy 2020-06-22 9153615 481737
Czechia 2020-06-23 NA 339 Italy 2020-06-23 9318349 487094
Czechia 2020-06-24 NA 343 Italy 2020-06-24 9492874 492209
Czechia 2020-06-25 NA 345 Italy 2020-06-25 9674212 497468
Czechia 2020-06-26 NA 345 Italy 2020-06-26 9869807 502323
Czechia 2020-06-27 NA 347 Italy 2020-06-27 10048162 506964
Czechia 2020-06-28 NA 348 Italy 2020-06-28 10212962 510557
Czechia 2020-06-29 NA 348 Italy 2020-06-29 10375443 514117
Czechia 2020-06-30 NA 349 Italy 2020-06-30 10551137 519174
Czechia 2020-07-01 NA 349 Italy 2020-07-01 10750554 524065
Czechia 2020-07-02 NA 351 Italy 2020-07-02 10960863 529245
Czechia 2020-07-03 NA 352 Italy 2020-07-03 11175996 534402
Czechia 2020-07-04 NA 351 Italy 2020-07-04 11372354 538947
Czechia 2020-07-05 NA 348 Italy 2020-07-05 11551245 542587
Czechia 2020-07-06 NA 350 Italy 2020-07-06 11723798 546201
Czechia 2020-07-07 NA 351 Italy 2020-07-07 11933486 551656
Czechia 2020-07-08 NA 351 Italy 2020-07-08 12148565 557183
Czechia 2020-07-09 NA 352 Italy 2020-07-09 12373575 562628
Czechia 2020-07-10 NA 352 Italy 2020-07-10 12612202 568082
Czechia 2020-07-11 NA 352 Italy 2020-07-11 12829866 573043
Czechia 2020-07-12 NA 352 Italy 2020-07-12 13029220 577243
Czechia 2020-07-13 NA 353 Italy 2020-07-13 13226658 581064
Czechia 2020-07-14 NA 355 Italy 2020-07-14 13447712 586531
Czechia 2020-07-15 NA 355 Italy 2020-07-15 13684290 592337
Czechia 2020-07-16 NA 355 Italy 2020-07-16 13934346 598124
Czechia 2020-07-17 NA 358 Italy 2020-07-17 14176024 603678
Czechia 2020-07-18 NA 358 Italy 2020-07-18 14403355 608714
Czechia 2020-07-19 NA 359 Italy 2020-07-19 14626237 613046
Czechia 2020-07-20 NA 359 Italy 2020-07-20 14832769 617105
Czechia 2020-07-21 NA 360 Italy 2020-07-21 15073535 622770
Czechia 2020-07-22 NA 364 Italy 2020-07-22 15355033 629856
Czechia 2020-07-23 NA 365 Italy 2020-07-23 15631672 636180
Czechia 2020-07-24 NA 368 Italy 2020-07-24 15921663 642328
Czechia 2020-07-25 NA 368 Italy 2020-07-25 16183628 648000
Czechia 2020-07-26 NA 371 Italy 2020-07-26 16408912 652305
Czechia 2020-07-27 NA 373 Italy 2020-07-27 16628542 656477
Czechia 2020-07-28 NA 373 Italy 2020-07-28 16878432 661999
Czechia 2020-07-29 NA 374 Italy 2020-07-29 17168796 668923
Czechia 2020-07-30 NA 379 Italy 2020-07-30 17456389 675661
Czechia 2020-07-31 NA 382 Italy 2020-07-31 17747890 681977
Czechia 2020-08-01 NA 383 Italy 2020-08-01 18007740 687458
Czechia 2020-08-02 NA 383 Italy 2020-08-02 18232311 691887
Czechia 2020-08-03 NA 383 Italy 2020-08-03 18433263 696287
Czechia 2020-08-04 NA 383 Italy 2020-08-04 18688362 702461
Czechia 2020-08-05 NA 388 Italy 2020-08-05 18961259 709290
Czechia 2020-08-06 NA 389 Italy 2020-08-06 19245217 715738
Czechia 2020-08-07 NA 389 Italy 2020-08-07 19528984 722164
Czechia 2020-08-08 NA 389 Italy 2020-08-08 19800001 727773
Czechia 2020-08-09 NA 389 Italy 2020-08-09 20025631 732603
Czechia 2020-08-10 NA 389 Italy 2020-08-10 20244815 737107
Czechia 2020-08-11 NA 391 Italy 2020-08-11 20513513 743575
Czechia 2020-08-12 NA 391 Italy 2020-08-12 20801453 750376
Czechia 2020-08-13 NA 391 Italy 2020-08-13 21088068 756959
Czechia 2020-08-14 NA 394 Italy 2020-08-14 21375444 762968
Czechia 2020-08-15 NA 395 Italy 2020-08-15 21641110 768450
Czechia 2020-08-16 NA 397 Italy 2020-08-16 21857919 773019
Czechia 2020-08-17 NA 399 Italy 2020-08-17 22056405 777317
Czechia 2020-08-18 NA 401 Italy 2020-08-18 22310492 783656
Czechia 2020-08-19 NA 404 Italy 2020-08-19 22582610 790349
Czechia 2020-08-20 NA 406 Italy 2020-08-20 22850164 796538
Czechia 2020-08-21 NA 411 Italy 2020-08-21 23108416 802600
